id,tx_ref,from_account_id,to_account_id,amount,channel,timestamp,is_flagged,tags
308,TX-0000308,566,845,2471.48,QR,2025-11-16T16:05:07.097073,False,legit
309,TX-0000309,768,1172,1792.18,QR,2025-11-12T19:07:07.097073,False,legit
310,TX-0000310,654,1030,1925.41,P2P,2025-11-12T11:45:07.097073,False,legit
311,TX-0000311,1177,828,1717.85,P2P,2025-11-15T08:34:07.097073,False,legit
312,TX-0000312,803,766,2271.93,Bills,2025-11-21T00:20:07.097073,False,legit
313,TX-0000313,1098,1226,2487.15,Wallet,2025-11-13T13:50:07.097073,False,legit
314,TX-0000314,1244,1231,594.79,Bills,2025-11-18T13:18:07.097073,False,legit
315,TX-0000315,1020,808,2121.28,Wallet,2025-11-13T15:31:07.097073,False,legit
316,TX-0000316,600,983,363.46,Wallet,2025-11-22T14:05:07.097073,False,legit
317,TX-0000317,1171,592,594.52,QR,2025-11-23T11:11:07.097073,False,legit
318,TX-0000318,1308,1409,861.73,QR,2025-11-22T09:43:07.097073,False,legit
319,TX-0000319,1372,621,1202.81,P2P,2025-11-13T09:25:07.097073,False,legit
320,TX-0000320,1411,700,1276.17,Bills,2025-11-13T07:27:07.097073,False,legit
321,TX-0000321,806,924,182.45,Wallet,2025-11-13T20:51:07.097073,False,legit
322,TX-0000322,706,851,1052.52,Bills,2025-11-17T20:39:07.097073,False,legit
323,TX-0000323,824,1384,1803.39,P2P,2025-11-14T08:54:07.097073,False,legit
324,TX-0000324,841,1147,2467.27,P2P,2025-11-22T01:23:07.097073,False,legit
325,TX-0000325,963,781,562.99,Wallet,2025-11-14T05:52:07.097073,False,legit
326,TX-0000326,1283,663,1249.46,P2P,2025-11-14T21:07:07.097073,False,legit
327,TX-0000327,1130,945,1602.04,Bills,2025-11-20T09:15:07.097073,False,legit
328,TX-0000328,893,505,142.43,QR,2025-11-24T01:04:07.097073,False,legit
329,TX-0000329,1414,830,1904.28,Wallet,2025-11-19T00:56:07.097073,False,legit
330,TX-0000330,1193,505,1585.38,Wallet,2025-11-23T13:47:07.097073,False,legit
331,TX-0000331,820,633,301.64,QR,2025-11-18T19:50:07.097073,False,legit
332,TX-0000332,567,1344,162.01,Bills,2025-11-22T07:47:07.097073,False,legit
333,TX-0000333,1111,1037,877.70,Wallet,2025-11-12T13:51:07.097073,False,legit
334,TX-0000334,1424,1002,930.16,Wallet,2025-11-23T11:46:07.097073,False,legit
335,TX-0000335,520,734,599.59,Wallet,2025-11-25T00:48:07.097073,False,legit
336,TX-0000336,1104,1017,464.01,P2P,2025-11-21T12:44:07.097073,False,legit
337,TX-0000337,1398,1156,676.68,P2P,2025-11-18T23:54:07.097073,False,legit
338,TX-0000338,1178,611,1651.24,P2P,2025-11-26T21:35:07.097073,False,legit
339,TX-0000339,927,955,981.62,QR,2025-11-18T09:21:07.097073,False,legit
340,TX-0000340,1219,657,553.46,P2P,2025-11-16T15:16:07.097073,False,legit
341,TX-0000341,931,1178,297.40,QR,2025-11-18T20:52:07.097073,False,legit
342,TX-0000342,929,1351,2251.62,P2P,2025-11-18T15:54:07.097073,False,legit
343,TX-0000343,617,1304,310.35,Wallet,2025-11-23T16:34:07.097073,False,legit
344,TX-0000344,1352,1036,2434.14,Bills,2025-11-21T15:28:07.097073,False,legit
345,TX-0000345,665,541,1392.94,Wallet,2025-11-12T09:08:07.097073,False,legit
346,TX-0000346,839,741,56.71,P2P,2025-11-16T21:46:07.097073,False,legit
347,TX-0000347,1356,1088,1689.10,P2P,2025-11-24T08:05:07.097073,False,legit
348,TX-0000348,577,1241,1822.76,QR,2025-11-12T17:39:07.097073,False,legit
349,TX-0000349,968,804,697.11,P2P,2025-11-26T19:35:07.097073,False,legit
350,TX-0000350,1396,541,2138.01,QR,2025-11-21T11:00:07.097073,False,legit
351,TX-0000351,1257,619,282.75,P2P,2025-11-15T01:13:07.097073,False,legit
352,TX-0000352,1373,642,1675.22,QR,2025-11-24T13:20:07.097073,False,legit
353,TX-0000353,1416,949,2389.97,P2P,2025-11-22T12:49:07.097073,False,legit
354,TX-0000354,1335,851,498.03,Bills,2025-11-20T09:58:07.097073,False,legit
355,TX-0000355,779,1356,995.00,Bills,2025-11-13T11:09:07.097073,False,legit
356,TX-0000356,1165,1408,2002.43,Wallet,2025-11-25T23:32:07.097073,False,legit
357,TX-0000357,1466,1365,440.52,Bills,2025-11-20T06:07:07.097073,False,legit
358,TX-0000358,1195,949,494.09,QR,2025-11-21T00:33:07.097073,False,legit
359,TX-0000359,1384,1201,2205.88,Wallet,2025-11-15T09:03:07.097073,False,legit
360,TX-0000360,1443,1000,326.70,Bills,2025-11-20T23:58:07.097073,False,legit
361,TX-0000361,565,768,1654.69,Wallet,2025-11-26T14:00:07.097073,False,legit
362,TX-0000362,1032,1036,1736.19,P2P,2025-11-17T10:46:07.097073,False,legit
363,TX-0000363,1178,1245,659.01,Bills,2025-11-21T20:28:07.097073,False,legit
364,TX-0000364,1360,1347,1417.94,P2P,2025-11-18T01:09:07.097073,False,legit
365,TX-0000365,1159,1457,434.47,Bills,2025-11-13T08:37:07.097073,False,legit
366,TX-0000366,1391,670,233.42,QR,2025-11-19T17:19:07.097073,False,legit
367,TX-0000367,839,1494,731.48,Wallet,2025-11-18T06:45:07.097073,False,legit
368,TX-0000368,1159,888,1038.03,P2P,2025-11-23T09:52:07.097073,False,legit
369,TX-0000369,955,1321,1453.94,Bills,2025-11-25T10:17:07.097073,False,legit
370,TX-0000370,824,622,2452.64,P2P,2025-11-15T22:02:07.097073,False,legit
371,TX-0000371,914,923,137.79,P2P,2025-11-18T22:26:07.097073,False,legit
372,TX-0000372,1311,1119,2409.77,QR,2025-11-16T08:11:07.097073,False,legit
373,TX-0000373,1076,712,1653.76,QR,2025-11-19T13:08:07.097073,False,legit
374,TX-0000374,1346,556,2050.64,Bills,2025-11-13T14:13:07.097073,False,legit
375,TX-0000375,1074,1286,1568.41,QR,2025-11-19T10:06:07.097073,False,legit
376,TX-0000376,617,600,1910.33,P2P,2025-11-23T13:53:07.097073,False,legit
377,TX-0000377,864,1350,1602.47,QR,2025-11-14T06:51:07.097073,False,legit
378,TX-0000378,1035,883,1770.14,Wallet,2025-11-26T08:44:07.097073,False,legit
379,TX-0000379,644,1342,1806.30,Bills,2025-11-15T21:53:07.097073,False,legit
380,TX-0000380,761,1126,530.01,Bills,2025-11-25T18:11:07.097073,False,legit
381,TX-0000381,969,1345,1964.48,QR,2025-11-15T21:52:07.097073,False,legit
382,TX-0000382,1276,925,163.93,P2P,2025-11-16T10:10:07.097073,False,legit
383,TX-0000383,969,1175,1493.82,Wallet,2025-11-18T08:31:07.097073,False,legit
384,TX-0000384,505,1044,1853.72,Bills,2025-11-18T05:34:07.097073,False,legit
385,TX-0000385,995,1447,1295.42,Wallet,2025-11-12T05:48:07.097073,False,legit
386,TX-0000386,678,1249,2047.35,Bills,2025-11-25T14:33:07.097073,False,legit
387,TX-0000387,1017,1403,992.42,Wallet,2025-11-17T16:12:07.097073,False,legit
388,TX-0000388,908,1487,890.00,Bills,2025-11-22T20:59:07.097073,False,legit
389,TX-0000389,642,923,1526.18,QR,2025-11-12T06:51:07.097073,False,legit
390,TX-0000390,1382,822,1794.09,Wallet,2025-11-12T18:41:07.097073,False,legit
391,TX-0000391,715,1140,1800.24,QR,2025-11-16T21:01:07.097073,False,legit
392,TX-0000392,1228,1166,2439.19,QR,2025-11-24T21:36:07.097073,False,legit
393,TX-0000393,1280,861,1427.59,Bills,2025-11-17T07:19:07.097073,False,legit
394,TX-0000394,793,1399,2125.89,P2P,2025-11-14T07:42:07.097073,False,legit
395,TX-0000395,610,526,983.13,P2P,2025-11-26T18:43:07.097073,False,legit
396,TX-0000396,774,1269,1974.55,QR,2025-11-22T20:33:07.097073,False,legit
397,TX-0000397,1360,564,1741.96,Wallet,2025-11-22T07:04:07.097073,False,legit
398,TX-0000398,534,868,2044.36,Wallet,2025-11-25T06:23:07.097073,False,legit
399,TX-0000399,899,744,1301.76,QR,2025-11-14T23:56:07.097073,False,legit
400,TX-0000400,1449,891,999.51,QR,2025-11-14T06:42:07.097073,False,legit
401,TX-0000401,556,514,1871.99,Bills,2025-11-23T17:51:07.097073,False,legit
402,TX-0000402,1434,1149,1776.34,QR,2025-11-16T06:53:07.097073,False,legit
403,TX-0000403,1257,1118,531.35,Wallet,2025-11-15T15:30:07.097073,False,legit
404,TX-0000404,960,682,2459.46,Wallet,2025-11-25T19:37:07.097073,False,legit
405,TX-0000405,1253,1027,342.42,Bills,2025-11-26T16:01:07.097073,False,legit
406,TX-0000406,1070,771,368.66,QR,2025-11-18T01:21:07.097073,False,legit
407,TX-0000407,839,978,1788.74,P2P,2025-11-24T20:18:07.097073,False,legit
408,TX-0000408,1451,831,1512.36,QR,2025-11-14T08:48:07.097073,False,legit
409,TX-0000409,1309,1087,1397.89,QR,2025-11-25T07:36:07.097073,False,legit
410,TX-0000410,726,1480,500.48,Wallet,2025-11-25T11:21:07.097073,False,legit
411,TX-0000411,1057,1050,1038.37,Wallet,2025-11-21T18:16:07.097073,False,legit
412,TX-0000412,1180,840,861.11,Wallet,2025-11-22T07:26:07.097073,False,legit
413,TX-0000413,987,1075,2068.04,P2P,2025-11-16T21:38:07.097073,False,legit
414,TX-0000414,1185,855,1141.88,Wallet,2025-11-13T00:11:07.097073,False,legit
415,TX-0000415,1199,1407,836.30,P2P,2025-11-12T12:22:07.097073,False,legit
416,TX-0000416,763,1054,1823.74,QR,2025-11-26T07:59:07.097073,False,legit
417,TX-0000417,1323,1021,1141.61,QR,2025-11-26T18:58:07.097073,False,legit
418,TX-0000418,829,1027,251.75,Wallet,2025-11-25T07:11:07.097073,False,legit
419,TX-0000419,1047,508,1585.99,Wallet,2025-11-23T11:04:07.097073,False,legit
420,TX-0000420,1356,607,553.67,Bills,2025-11-13T23:05:07.097073,False,legit
421,TX-0000421,1265,1203,426.70,QR,2025-11-20T00:15:07.097073,False,legit
422,TX-0000422,590,576,182.96,QR,2025-11-14T06:30:07.097073,False,legit
423,TX-0000423,573,1089,2062.97,QR,2025-11-12T11:38:07.097073,False,legit
424,TX-0000424,898,962,1594.03,QR,2025-11-21T00:58:07.097073,False,legit
425,TX-0000425,899,1190,339.85,P2P,2025-11-26T05:33:07.097073,False,legit
426,TX-0000426,547,1218,2128.22,P2P,2025-11-21T15:39:07.097073,False,legit
427,TX-0000427,1306,1203,788.31,QR,2025-11-25T10:36:07.097073,False,legit
428,TX-0000428,891,905,2064.20,Bills,2025-11-26T20:12:07.097073,False,legit
429,TX-0000429,1047,726,384.13,QR,2025-11-20T20:37:07.097073,False,legit
430,TX-0000430,806,1194,2223.10,QR,2025-11-15T01:10:07.097073,False,legit
431,TX-0000431,1067,1396,1409.92,P2P,2025-11-26T01:22:07.097073,False,legit
432,TX-0000432,1087,1111,1015.50,P2P,2025-11-18T15:08:07.097073,False,legit
433,TX-0000433,716,1267,1866.50,QR,2025-11-15T18:19:07.097073,False,legit
434,TX-0000434,923,1428,1632.53,Wallet,2025-11-18T20:03:07.097073,False,legit
435,TX-0000435,689,727,1561.37,Wallet,2025-11-22T21:38:07.097073,False,legit
436,TX-0000436,686,1188,2009.17,P2P,2025-11-13T06:48:07.097073,False,legit
437,TX-0000437,973,1161,1396.68,P2P,2025-11-22T16:59:07.097073,False,legit
438,TX-0000438,601,703,1827.69,QR,2025-11-19T13:21:07.097073,False,legit
439,TX-0000439,632,1188,1655.91,QR,2025-11-25T23:10:07.097073,False,legit
440,TX-0000440,1422,699,828.58,QR,2025-11-19T15:06:07.097073,False,legit
441,TX-0000441,1211,1099,423.37,QR,2025-11-17T14:45:07.097073,False,legit
442,TX-0000442,1482,939,463.17,Wallet,2025-11-21T17:59:07.097073,False,legit
443,TX-0000443,1230,1258,1620.05,QR,2025-11-22T20:57:07.097073,False,legit
444,TX-0000444,1196,1251,862.33,Bills,2025-11-19T10:20:07.097073,False,legit
445,TX-0000445,868,1294,798.41,P2P,2025-11-18T19:33:07.097073,False,legit
446,TX-0000446,1162,1122,250.84,Wallet,2025-11-22T07:09:07.097073,False,legit
447,TX-0000447,702,770,1847.18,P2P,2025-11-16T22:58:07.097073,False,legit
448,TX-0000448,1414,520,2131.49,P2P,2025-11-16T05:41:07.097073,False,legit
449,TX-0000449,1093,915,1934.54,P2P,2025-11-23T06:43:07.097073,False,legit
450,TX-0000450,767,1057,2240.27,Bills,2025-11-18T20:28:07.097073,False,legit
451,TX-0000451,875,902,597.10,QR,2025-11-14T20:58:07.097073,False,legit
452,TX-0000452,976,1014,1300.51,QR,2025-11-20T08:24:07.097073,False,legit
453,TX-0000453,511,1179,635.26,Wallet,2025-11-14T08:00:07.097073,False,legit
454,TX-0000454,644,957,440.09,Wallet,2025-11-17T09:02:07.097073,False,legit
455,TX-0000455,1462,868,149.03,Bills,2025-11-14T17:38:07.097073,False,legit
456,TX-0000456,565,771,955.12,Wallet,2025-11-26T07:52:07.097073,False,legit
457,TX-0000457,1430,1311,935.07,Bills,2025-11-19T23:57:07.097073,False,legit
458,TX-0000458,541,1165,843.97,QR,2025-11-15T16:33:07.097073,False,legit
459,TX-0000459,1093,1058,1446.89,Bills,2025-11-20T13:04:07.097073,False,legit
460,TX-0000460,1102,1170,2250.66,QR,2025-11-25T12:42:07.097073,False,legit
461,TX-0000461,1497,1430,596.10,QR,2025-11-20T13:46:07.097073,False,legit
462,TX-0000462,999,1312,1231.17,P2P,2025-11-17T08:25:07.097073,False,legit
463,TX-0000463,1404,643,1127.75,P2P,2025-11-23T07:59:07.097073,False,legit
464,TX-0000464,1159,788,568.22,Wallet,2025-11-24T13:11:07.097073,False,legit
465,TX-0000465,1117,1235,2051.54,Wallet,2025-11-16T11:23:07.097073,False,legit
466,TX-0000466,1331,839,1814.63,Bills,2025-11-19T09:11:07.097073,False,legit
467,TX-0000467,716,1105,445.05,Bills,2025-11-14T00:47:07.097073,False,legit
468,TX-0000468,750,545,363.32,Wallet,2025-11-17T20:57:07.097073,False,legit
469,TX-0000469,1145,1025,146.02,Wallet,2025-11-17T23:38:07.097073,False,legit
470,TX-0000470,671,765,2309.99,Bills,2025-11-18T06:18:07.097073,False,legit
471,TX-0000471,1153,520,2202.35,QR,2025-11-15T22:37:07.097073,False,legit
472,TX-0000472,722,960,1535.99,Bills,2025-11-19T19:43:07.097073,False,legit
473,TX-0000473,725,1351,1056.38,Wallet,2025-11-24T08:06:07.097073,False,legit
474,TX-0000474,771,672,1824.26,Bills,2025-11-21T23:12:07.097073,False,legit
475,TX-0000475,736,888,994.38,P2P,2025-11-25T18:38:07.097073,False,legit
476,TX-0000476,1036,1381,2277.88,Bills,2025-11-16T20:26:07.097073,False,legit
477,TX-0000477,1121,599,484.68,P2P,2025-11-12T07:24:07.097073,False,legit
478,TX-0000478,1016,1271,337.92,Wallet,2025-11-19T07:08:07.097073,False,legit
479,TX-0000479,1348,502,2247.57,Bills,2025-11-14T07:43:07.097073,False,legit
480,TX-0000480,931,880,2193.32,Bills,2025-11-15T17:43:07.097073,False,legit
481,TX-0000481,1461,1322,1231.20,Bills,2025-11-14T13:35:07.097073,False,legit
482,TX-0000482,1104,1324,1866.42,P2P,2025-11-14T11:01:07.097073,False,legit
483,TX-0000483,638,761,1219.00,P2P,2025-11-23T15:52:07.097073,False,legit
484,TX-0000484,1113,1398,1382.14,Wallet,2025-11-23T01:21:07.097073,False,legit
485,TX-0000485,1227,1262,1984.09,P2P,2025-11-17T07:48:07.097073,False,legit
486,TX-0000486,508,885,1653.64,QR,2025-11-15T11:35:07.097073,False,legit
487,TX-0000487,871,610,429.21,QR,2025-11-16T16:37:07.097073,False,legit
488,TX-0000488,1376,1049,1087.73,QR,2025-11-21T11:59:07.097073,False,legit
489,TX-0000489,1274,709,1062.41,Bills,2025-11-14T19:26:07.097073,False,legit
490,TX-0000490,880,1073,1409.53,QR,2025-11-22T05:49:07.097073,False,legit
491,TX-0000491,853,1293,1778.46,Wallet,2025-11-15T21:29:07.097073,False,legit
492,TX-0000492,1266,736,1144.16,Wallet,2025-11-15T22:07:07.097073,False,legit
493,TX-0000493,720,1021,1031.37,P2P,2025-11-21T20:03:07.097073,False,legit
494,TX-0000494,899,1488,1607.90,P2P,2025-11-14T20:35:07.097073,False,legit
495,TX-0000495,983,1449,1520.60,P2P,2025-11-25T16:34:07.097073,False,legit
496,TX-0000496,728,880,246.10,Bills,2025-11-26T11:52:07.097073,False,legit
497,TX-0000497,1129,1172,1326.46,P2P,2025-11-15T19:34:07.097073,False,legit
498,TX-0000498,1156,1007,1125.48,QR,2025-11-23T18:54:07.097073,False,legit
499,TX-0000499,535,1303,1518.81,Wallet,2025-11-18T19:45:07.097073,False,legit
500,TX-0000500,1191,537,931.36,P2P,2025-11-16T20:10:07.097073,False,legit
501,TX-0000501,589,783,1960.20,Bills,2025-11-21T11:42:07.097073,False,legit
502,TX-0000502,1101,706,1318.47,P2P,2025-11-15T22:28:07.097073,False,legit
503,TX-0000503,1063,792,1829.04,QR,2025-11-18T13:41:07.097073,False,legit
504,TX-0000504,1487,1336,727.44,Wallet,2025-11-17T10:01:07.097073,False,legit
505,TX-0000505,1453,914,1458.52,Wallet,2025-11-22T11:39:07.097073,False,legit
506,TX-0000506,1019,610,1418.65,QR,2025-11-18T13:56:07.097073,False,legit
507,TX-0000507,1470,620,2017.21,QR,2025-11-22T10:26:07.097073,False,legit
508,TX-0000508,1490,887,1429.76,Wallet,2025-11-14T13:57:07.097073,False,legit
509,TX-0000509,1485,1295,1174.18,P2P,2025-11-19T09:05:07.097073,False,legit
510,TX-0000510,620,765,215.51,Wallet,2025-11-16T17:42:07.097073,False,legit
511,TX-0000511,1320,824,1060.44,P2P,2025-11-21T16:33:07.097073,False,legit
512,TX-0000512,755,795,277.87,QR,2025-11-16T22:57:07.097073,False,legit
513,TX-0000513,1068,1454,487.29,QR,2025-11-21T18:05:07.097073,False,legit
514,TX-0000514,1416,1088,709.24,Wallet,2025-11-15T08:31:07.097073,False,legit
515,TX-0000515,1255,705,625.41,QR,2025-11-23T18:29:07.097073,False,legit
516,TX-0000516,735,708,2095.60,QR,2025-11-13T20:13:07.097073,False,legit
517,TX-0000517,1298,610,343.70,Bills,2025-11-26T01:19:07.097073,False,legit
518,TX-0000518,1283,1378,1376.61,Bills,2025-11-26T12:52:07.097073,False,legit
519,TX-0000519,1136,823,1256.23,QR,2025-11-12T08:47:07.097073,False,legit
520,TX-0000520,688,1283,2294.22,Bills,2025-11-22T17:58:07.097073,False,legit
521,TX-0000521,1269,1091,364.20,Bills,2025-11-18T09:13:07.097073,False,legit
522,TX-0000522,1463,1054,129.78,Bills,2025-11-21T19:35:07.097073,False,legit
523,TX-0000523,969,1500,344.90,Bills,2025-11-18T14:46:07.097073,False,legit
524,TX-0000524,1206,509,78.96,Bills,2025-11-23T05:43:07.097073,False,legit
525,TX-0000525,604,834,935.93,QR,2025-11-13T19:09:07.097073,False,legit
526,TX-0000526,1062,770,630.99,QR,2025-11-19T13:03:07.097073,False,legit
527,TX-0000527,689,1011,1088.66,QR,2025-11-20T13:05:07.097073,False,legit
528,TX-0000528,1375,911,735.09,Wallet,2025-11-24T05:53:07.097073,False,legit
529,TX-0000529,1203,735,2044.77,QR,2025-11-15T17:30:07.097073,False,legit
530,TX-0000530,1069,943,2147.96,Wallet,2025-11-23T20:26:07.097073,False,legit
531,TX-0000531,985,1326,73.87,Bills,2025-11-20T20:57:07.097073,False,legit
532,TX-0000532,1415,1370,1595.10,QR,2025-11-18T08:56:07.097073,False,legit
533,TX-0000533,808,757,1427.24,P2P,2025-11-17T11:57:07.097073,False,legit
534,TX-0000534,602,1208,450.19,QR,2025-11-23T09:17:07.097073,False,legit
535,TX-0000535,1360,1145,285.94,QR,2025-11-15T16:40:07.097073,False,legit
536,TX-0000536,870,869,1422.86,QR,2025-11-12T13:48:07.097073,False,legit
537,TX-0000537,521,922,347.03,Wallet,2025-11-13T05:51:07.097073,False,legit
538,TX-0000538,1090,1166,1640.37,QR,2025-11-24T13:25:07.097073,False,legit
539,TX-0000539,833,1190,1300.59,Bills,2025-11-14T22:52:07.097073,False,legit
540,TX-0000540,891,1129,751.98,Wallet,2025-11-16T19:49:07.097073,False,legit
541,TX-0000541,1156,1328,2324.99,Bills,2025-11-20T23:06:07.097073,False,legit
542,TX-0000542,582,666,891.88,QR,2025-11-21T15:36:07.097073,False,legit
543,TX-0000543,1228,774,1533.19,QR,2025-11-20T10:21:07.097073,False,legit
544,TX-0000544,1300,1384,2349.99,Bills,2025-11-15T11:25:07.097073,False,legit
545,TX-0000545,672,689,2142.82,Wallet,2025-11-24T16:57:07.097073,False,legit
546,TX-0000546,1464,1262,1766.71,Wallet,2025-11-25T19:51:07.097073,False,legit
547,TX-0000547,907,606,284.11,Bills,2025-11-12T06:49:07.097073,False,legit
548,TX-0000548,556,527,1938.79,P2P,2025-11-18T22:00:07.097073,False,legit
549,TX-0000549,769,1133,430.42,Bills,2025-11-16T14:59:07.097073,False,legit
550,TX-0000550,735,754,1857.10,Wallet,2025-11-19T21:04:07.097073,False,legit
551,TX-0000551,1040,1359,467.99,QR,2025-11-26T14:26:07.097073,False,legit
552,TX-0000552,1385,988,1194.62,QR,2025-11-13T06:49:07.097073,False,legit
553,TX-0000553,956,639,2425.38,Wallet,2025-11-15T09:57:07.097073,False,legit
554,TX-0000554,1147,1267,1607.84,Bills,2025-11-17T07:40:07.097073,False,legit
555,TX-0000555,1156,1155,1357.77,QR,2025-11-12T09:06:07.097073,False,legit
556,TX-0000556,1053,733,2021.53,QR,2025-11-19T13:03:07.097073,False,legit
557,TX-0000557,923,767,431.51,P2P,2025-11-26T07:41:07.097073,False,legit
558,TX-0000558,1335,1277,2127.47,QR,2025-11-21T09:32:07.097073,False,legit
559,TX-0000559,1048,509,1735.04,Bills,2025-11-19T15:19:07.097073,False,legit
560,TX-0000560,510,1285,1104.57,Wallet,2025-11-23T01:18:07.097073,False,legit
561,TX-0000561,1062,883,512.00,Bills,2025-11-12T12:04:07.097073,False,legit
562,TX-0000562,756,668,1801.60,Bills,2025-11-16T12:38:07.097073,False,legit
563,TX-0000563,726,770,244.06,Wallet,2025-11-16T07:54:07.097073,False,legit
564,TX-0000564,1283,1320,2279.39,QR,2025-11-14T15:49:07.097073,False,legit
565,TX-0000565,1165,1261,1353.26,Bills,2025-11-22T19:07:07.097073,False,legit
566,TX-0000566,1374,571,496.90,P2P,2025-11-22T10:00:07.097073,False,legit
567,TX-0000567,1133,964,716.73,Bills,2025-11-17T19:08:07.097073,False,legit
568,TX-0000568,829,520,422.77,P2P,2025-11-18T19:12:07.097073,False,legit
569,TX-0000569,1496,605,741.18,Bills,2025-11-25T01:16:07.097073,False,legit
570,TX-0000570,739,593,419.18,Wallet,2025-11-19T13:52:07.097073,False,legit
571,TX-0000571,931,820,1975.03,QR,2025-11-19T09:43:07.097073,False,legit
572,TX-0000572,1214,1311,127.76,Wallet,2025-11-25T23:38:07.097073,False,legit
573,TX-0000573,773,1295,1011.43,Bills,2025-11-18T19:21:07.097073,False,legit
574,TX-0000574,697,1418,2111.77,Bills,2025-11-14T01:07:07.097073,False,legit
575,TX-0000575,625,1498,1931.96,Bills,2025-11-23T10:25:07.097073,False,legit
576,TX-0000576,754,1256,2486.61,Bills,2025-11-23T22:20:07.097073,False,legit
577,TX-0000577,1034,1182,2456.18,Bills,2025-11-19T14:53:07.097073,False,legit
578,TX-0000578,1459,831,438.60,P2P,2025-11-15T06:47:07.097073,False,legit
579,TX-0000579,1034,626,670.62,QR,2025-11-16T18:46:07.097073,False,legit
580,TX-0000580,870,1409,177.61,Wallet,2025-11-16T21:41:07.097073,False,legit
581,TX-0000581,742,1149,1113.70,Wallet,2025-11-26T16:07:07.097073,False,legit
582,TX-0000582,1099,623,1019.73,P2P,2025-11-24T00:06:07.097073,False,legit
